Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HTTPS Self Signed Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS,Unknown Error,Local Errors,Local Start Time,Local End Time,Local Duration,Lambda Request ID,Lambda Log Group Name,Lambda Log Stream Name,Lambda Start Time,Lambda End Time,Lambda Memory Limit,Lambda Measured Duration
sdr.gov,sdr.gov,https://www.sdr.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:13:40.827132Z,2018-04-28T06:13:42.68038Z,1.853248,4bea0164-4aab-11e8-be1c-1d254cf91e26,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]456d0d0643264082b4cc7a8daea6b8f1,2018-04-28T06:13:40.83785Z,2018-04-28T06:13:42.672568Z,128,1.834718
search.gov,search.gov,https://search.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:23:34.89039Z,2018-04-28T06:23:36.942939Z,2.052549,ae00d3b4-4aac-11e8-8057-15aeb61e6249,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:23:34.90144Z,2018-04-28T06:23:36.937749Z,128,2.036309
sec.gov,sec.gov,https://www.sec.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000 ; includeSubDomains ; preload,31536000,True,True,True,False,False,True,True,True,False,,2018-04-28T06:24:45.692779Z,2018-04-28T06:24:47.642871Z,1.950092,d8345a49-4aac-11e8-93eb-c3b6508118fa,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:24:45.706706Z,2018-04-28T06:24:47.637913Z,128,1.931207
secretservice.gov,secretservice.gov,https://www.secretservice.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536001; includeSubDomains,31536001,False,False,False,False,False,True,True,True,False,,2018-04-28T06:18:08.308422Z,2018-04-28T06:18:09.665632Z,1.357210,eb5884fc-4aab-11e8-b8d8-55690954b20d,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]de0cb6fb638740a98402f78337166a04,2018-04-28T06:18:08.321461Z,2018-04-28T06:18:09.658896Z,128,1.337435
section108.gov,section108.gov,http://section108.gov,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:27:28.681695Z,2018-04-28T06:27:34.426854Z,5.745159,395aa7b3-4aad-11e8-a606-975ed1e604ab,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:27:28.696381Z,2018-04-28T06:27:34.42199Z,128,5.725609
section508.gov,section508.gov,https://section508.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload ,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:23:35.445234Z,2018-04-28T06:23:38.400224Z,2.954990,ae558316-4aac-11e8-86b7-6bacf20aafb8,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b28233c4022e4b048c8eb223e7b4b109,2018-04-28T06:23:35.438187Z,2018-04-28T06:23:38.366173Z,128,2.927986
securitytestfan.gov,securitytestfan.gov,http://securitytestfan.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,True,True,False,False,False,False,,2018-04-28T06:19:29.770859Z,2018-04-28T06:19:31.061611Z,1.290752,1be6a1db-4aac-11e8-a31a-55d8b9bc5061,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]20147c99928e460a8e04bf50c230b0b7,2018-04-28T06:19:29.797718Z,2018-04-28T06:19:31.04084Z,128,1.243122
seguridadconsumidor.gov,seguridadconsumidor.gov,https://seguridadconsumidor.gov,True,True,https://www.cpsc.gov/es/SeguridadConsumidor/,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:12:34.090255Z,2018-04-28T06:12:38.255638Z,4.165383,2422bfa8-4aab-11e8-8623-a9fbc7eec9a0,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]73a214d8c6b44580941f7174539b3a60,2018-04-28T06:12:34.096313Z,2018-04-28T06:12:38.211745Z,128,4.115432
segurosocial.gov,segurosocial.gov,https://segurosocial.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=63113904; includeSubDomains; preload,63113904,True,True,False,False,False,True,True,True,False,,2018-04-28T06:24:48.98413Z,2018-04-28T06:24:50.900541Z,1.916411,da2aac9e-4aac-11e8-84f5-e302c24b41e8,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7c4e0b86c60340e399f6ce3957c10bb8,2018-04-28T06:24:48.981219Z,2018-04-28T06:24:50.87734Z,128,1.896121
selectagents.gov,selectagents.gov,https://www.selectagents.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=315360000,315360000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:17:45.090697Z,2018-04-28T06:17:46.679673Z,1.588976,dd81bb6f-4aab-11e8-a606-975ed1e604ab,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7a9232a096824e4198ee7b63aae64343,2018-04-28T06:17:45.105278Z,2018-04-28T06:17:46.675525Z,128,1.570247
selectusa.gov,selectusa.gov,https://www.selectusa.gov,True,False,,False,True,False,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:13:42.053609Z,2018-04-28T06:13:48.009877Z,5.956268,4ca513b4-4aab-11e8-a6ad-b1b061258eb2,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]bf342b482ce84c3ea628443c12a10eab,2018-04-28T06:13:42.062104Z,2018-04-28T06:13:48.004231Z,128,5.942127
sen.gov,sen.gov,http://sen.gov,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,,2018-04-28T06:28:16.819628Z,2018-04-28T06:28:18.081755Z,1.262127,560cb134-4aad-11e8-8549-231db90b1362,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:28:16.833779Z,2018-04-28T06:28:18.077506Z,128,1.243727
senate.gov,senate.gov,https://www.senate.gov,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:28:16.862088Z,2018-04-28T06:28:18.799025Z,1.936937,5612560c-4aad-11e8-a406-a5e75fc673f8,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]004864a9b4ec476abd4bdb312f7068d6,2018-04-28T06:28:16.872921Z,2018-04-28T06:28:18.794602Z,128,1.921681
senatecalendar.gov,senatecalendar.gov,https://senatecalendar.gov,True,True,https://www.gpo.gov/fdsys/browse/collection.action?collectionCode=CCAL,True,True,False,True,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:27:04.413621Z,2018-04-28T06:27:07.214989Z,2.801368,2ae3a622-4aad-11e8-ac99-79d8b9823295,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:27:04.426959Z,2018-04-28T06:27:07.210074Z,128,2.783115
seniorcorps.gov,seniorcorps.gov,http://seniorcorps.gov,True,True,https://www.nationalservice.gov/programs/senior-corps,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:12:42.061232Z,2018-04-28T06:13:23.817502Z,41.756270,28e3068c-4aab-11e8-bf23-e7e92b53f501,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]103f0a0509234f119a1bb5ae0648d0ec,2018-04-28T06:12:42.075406Z,2018-04-28T06:13:23.812892Z,128,41.737486
sentinel.gov,sentinel.gov,https://sentinel.gov,True,True,https://www.ftc.gov/enforcement/consumer-sentinel-network,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:22:45.331836Z,2018-04-28T06:22:56.643473Z,11.311637,9076e056-4aac-11e8-9755-c10be3e49503,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]20147c99928e460a8e04bf50c230b0b7,2018-04-28T06:22:45.34552Z,2018-04-28T06:22:56.638499Z,128,11.292979
serve.gov,serve.gov,http://serve.gov,True,True,https://www.nationalservice.gov/programs/americorps,True,False,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:12:43.870358Z,2018-04-28T06:12:46.00657Z,2.136212,29f7360b-4aab-11e8-a306-e9ba8e994c17,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]bf342b482ce84c3ea628443c12a10eab,2018-04-28T06:12:43.879032Z,2018-04-28T06:12:46.000972Z,128,2.121940
service.gov,service.gov,http://service.gov,True,True,https://www.nationalservice.gov/programs/americorps,False,False,False,True,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:12:44.923768Z,2018-04-28T06:12:50.69391Z,5.770142,2a97e22a-4aab-11e8-b959-e5f83c6d1c4c,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4271677aa86d49868de13c366afb57b5,2018-04-28T06:12:44.939031Z,2018-04-28T06:12:50.689065Z,128,5.750034
servicemembers.gov,servicemembers.gov,http://servicemembers.gov,True,True,https://www.justice.gov/servicemembers,False,False,False,True,True,True,False,True,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:19:06.811706Z,2018-04-28T06:19:10.464109Z,3.652403,0e375ec9-4aac-11e8-8fdd-b74d21167b5e,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b5f18b420bda4cfd84b9ab799676f93d,2018-04-28T06:19:06.821852Z,2018-04-28T06:19:10.460312Z,128,3.638460
sftool.gov,sftool.gov,https://sftool.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:23:36.001304Z,2018-04-28T06:24:18.27463Z,42.273326,aeaa5a22-4aac-11e8-8de7-2b0a40046b4c,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]004864a9b4ec476abd4bdb312f7068d6,2018-04-28T06:23:36.010325Z,2018-04-28T06:24:18.269984Z,128,42.259659
sharetheroadsafely.gov,sharetheroadsafely.gov,https://sharetheroadsafely.gov,True,True,,False,True,False,True,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:21:09.501908Z,2018-04-28T06:21:12.543065Z,3.041157,57586086-4aac-11e8-bef7-63ae4cfb1605,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]33c46ffa90814dc2b1bf8c708dfb0586,2018-04-28T06:21:09.492864Z,2018-04-28T06:21:12.518447Z,128,3.025583
sierrawild.gov,sierrawild.gov,https://www.sierrawild.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:20:10.534797Z,2018-04-28T06:20:13.119084Z,2.584287,3432ba5a-4aac-11e8-9ab2-f76d6f0ed8e2,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c115761cd3904577a0cb133d1a38c122,2018-04-28T06:20:10.543476Z,2018-04-28T06:20:13.114577Z,128,2.571101
sigtarp.gov,sigtarp.gov,https://www.sigtarp.gov,True,False,,True,True,False,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:20:43.202732Z,2018-04-28T06:20:45.768783Z,2.566051,47ab7803-4aac-11e8-a6d6-3d3417739f38,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]265c85afd7e1430581d0e1cbf4818078,2018-04-28T06:20:43.217632Z,2018-04-28T06:20:45.764686Z,128,2.547054
siteidiq.gov,siteidiq.gov,https://www.siteidiq.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:14:56.403273Z,2018-04-28T06:14:59.262312Z,2.859039,78f5fc7d-4aab-11e8-a83a-bf2635983144,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]e73c8e9b80074f9990592f2805eeb552,2018-04-28T06:14:56.414926Z,2018-04-28T06:14:59.256536Z,128,2.841610
sji.gov,sji.gov,http://www.sji.gov,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:24:49.843669Z,2018-04-28T06:24:52.570413Z,2.726744,daade63f-4aac-11e8-9f73-fb8238aff2dd,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]20147c99928e460a8e04bf50c230b0b7,2018-04-28T06:24:49.852836Z,2018-04-28T06:24:52.565883Z,128,2.713047
slgs.gov,slgs.gov,https://slgs.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:20:43.432184Z,2018-04-28T06:20:45.412352Z,1.980168,47ce68e5-4aac-11e8-843e-d98b75b5389b,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9830389bbbfa43908ee7d4d455619a1f,2018-04-28T06:20:43.457671Z,2018-04-28T06:20:45.408097Z,128,1.950426
smart.gov,smart.gov,https://smart.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; always,31536000,True,False,False,True,True,True,True,True,False,,2018-04-28T06:19:07.777403Z,2018-04-28T06:19:11.975107Z,4.197704,0eca76cb-4aac-11e8-aaac-1fabc6f79901,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]aae9eb90617e4a8e93e02eda9fa4dac3,2018-04-28T06:19:07.787802Z,2018-04-28T06:19:11.960137Z,128,4.172335
smartcheck.gov,smartcheck.gov,https://smartcheck.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:12:05.5391Z,2018-04-28T06:12:07.54773Z,2.008630,131e35d7-4aab-11e8-8d07-e1f365a33d6a,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]5c0656fdcb7e4bdb993f097aae3ca251,2018-04-28T06:12:05.623915Z,2018-04-28T06:12:07.530897Z,128,1.906982
smarterskies.gov,smarterskies.gov,http://www.smarterskies.gov,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,True,True,True,False,False,False,,2018-04-28T06:21:10.206532Z,2018-04-28T06:21:13.139216Z,2.932684,57c3cc77-4aac-11e8-8406-65e98b59d4c1,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4d02b4009e3745d98cf85d29cdb1441e,2018-04-28T06:21:10.21536Z,2018-04-28T06:21:13.134608Z,128,2.919248
smartgrid.gov,smartgrid.gov,https://www.smartgrid.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:16:03.86309Z,2018-04-28T06:16:09.808587Z,5.945497,a12b69b6-4aab-11e8-b48b-f50843153592,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]e73c8e9b80074f9990592f2805eeb552,2018-04-28T06:16:03.871755Z,2018-04-28T06:16:09.803118Z,128,5.931363
smokefree.gov,smokefree.gov,https://smokefree.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False,,2018-04-28T06:17:45.745721Z,2018-04-28T06:17:47.60578Z,1.860059,dde586f6-4aab-11e8-be3f-69931f7c27b9,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]265c85afd7e1430581d0e1cbf4818078,2018-04-28T06:17:45.756558Z,2018-04-28T06:17:47.601584Z,128,1.845026
smokeybear.gov,smokeybear.gov,https://smokeybear.gov,True,True,https://smokeybear.com/en,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:25:47.918637Z,2018-04-28T06:25:51.82163Z,3.902993,fd4b498b-4aac-11e8-8fa6-8305d968a508,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]74923d2bf9f64a98b98b449ba2e73d22,2018-04-28T06:25:47.944333Z,2018-04-28T06:25:51.820379Z,128,3.876046
snap.gov,snap.gov,https://snap.gov,True,False,,True,True,False,True,False,False,False,False,True,"max-age=31536000; preload, max-age=31557600",31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:20:10.887733Z,2018-04-28T06:20:13.823097Z,2.935364,34686fcb-4aac-11e8-adaa-091678e4c799,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]004864a9b4ec476abd4bdb312f7068d6,2018-04-28T06:20:10.897541Z,2018-04-28T06:20:13.818583Z,128,2.921042
sns.gov,sns.gov,http://sns.gov,True,False,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:16:09.852841Z,2018-04-28T06:16:15.419887Z,5.567046,a4bd91c9-4aab-11e8-bede-91e5d7870cbc,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]e73c8e9b80074f9990592f2805eeb552,2018-04-28T06:16:09.862241Z,2018-04-28T06:16:15.414363Z,128,5.552122
socialsecurity.gov,socialsecurity.gov,https://socialsecurity.gov,True,True,https://www.ssa.gov/,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:24:49.444324Z,2018-04-28T06:24:52.068355Z,2.624031,da70dd22-4aac-11e8-a04b-7ba311a5b4e9,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c164357d87144506bbe643c7d7608c49,2018-04-28T06:24:49.456111Z,2018-04-28T06:24:52.061413Z,128,2.605302
solardecathlon.gov,solardecathlon.gov,https://www.solardecathlon.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:16:12.531771Z,2018-04-28T06:16:14.540571Z,2.008800,a65632ad-4aab-11e8-b48b-f50843153592,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]0ea7b5ce69474623b1fd3416e34f9f2d,2018-04-28T06:16:12.539984Z,2018-04-28T06:16:14.536865Z,128,1.996881
spaceweather.gov,spaceweather.gov,https://www.spaceweather.gov,True,True,https://www.swpc.noaa.gov/,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:13:42.453858Z,2018-04-28T06:14:44.673146Z,62.219288,4ce21d1b-4aab-11e8-b2d2-2f16ac5a5d4d,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]709c65aa99b741ecae8ef53b549ed97f,2018-04-28T06:13:42.464735Z,2018-04-28T06:14:44.668868Z,128,62.204133
speaker.gov,speaker.gov,https://www.speaker.gov,True,False,,True,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:28:18.126438Z,2018-04-28T06:28:19.802086Z,1.675648,56d33528-4aad-11e8-a486-25ba08b28cc8,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:28:18.135233Z,2018-04-28T06:28:19.797763Z,128,1.662530
spectrum.gov,spectrum.gov,https://spectrum.gov,True,True,https://www.ntia.doc.gov/other-publication/2017/federal-government-spectrum-compendium,True,True,False,True,False,False,False,False,True,max-age=63072000; includeSubDomains; preload,63072000,True,True,False,False,False,True,True,True,False,,2018-04-28T06:13:42.725077Z,2018-04-28T06:14:24.891785Z,42.166708,4d0b9e36-4aab-11e8-8278-77eaceaf7661,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]e73c8e9b80074f9990592f2805eeb552,2018-04-28T06:13:42.734251Z,2018-04-28T06:14:24.886098Z,128,42.151847
srs.gov,srs.gov,https://www.srs.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:16:14.274695Z,2018-04-28T06:16:16.072256Z,1.797561,a76028f1-4aab-11e8-803c-2f8e1915b74f,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c115761cd3904577a0cb133d1a38c122,2018-04-28T06:16:14.285016Z,2018-04-28T06:16:16.067315Z,128,1.782299
ssa.gov,ssa.gov,https://www.ssa.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=63113904; includeSubDomains; preload,63113904,False,False,False,False,False,True,True,True,False,,2018-04-28T06:24:49.617279Z,2018-04-28T06:24:51.778464Z,2.161185,da8b424f-4aac-11e8-8855-b1e96f74e33b,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b28233c4022e4b048c8eb223e7b4b109,2018-04-28T06:24:49.611985Z,2018-04-28T06:24:51.755517Z,128,2.143532
ssab.gov,ssab.gov,http://ssab.gov,True,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:24:49.719725Z,2018-04-28T06:25:31.853373Z,42.133648,da9afa24-4aac-11e8-ba9d-03cd6dc8883c,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9dd382faee3544c4841fd67bcfe8232e,2018-04-28T06:24:49.728873Z,2018-04-28T06:25:31.848561Z,128,42.119688
sss.gov,sss.gov,https://www.sss.gov,True,False,,True,True,False,False,False,False,False,False,True,"max-age=31536000; includeSubDomains; preload, max-age=31536000",31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:24:46.007477Z,2018-04-28T06:24:48.349288Z,2.341811,d8649212-4aac-11e8-a7fc-6b8633fdaab3,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c05deee887634beea37d1e4ae82ab7f4,2018-04-28T06:24:46.024989Z,2018-04-28T06:24:48.344608Z,128,2.319619
standards.gov,standards.gov,https://standards.gov,True,True,https://www.nist.gov/standardsgov,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:13:43.899362Z,2018-04-28T06:13:46.238842Z,2.339480,4dbee822-4aab-11e8-b642-69feed72dfc2,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c115761cd3904577a0cb133d1a38c122,2018-04-28T06:13:43.912596Z,2018-04-28T06:13:46.233928Z,128,2.321332
state.gov,state.gov,https://www.state.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:19:30.284543Z,2018-04-28T06:19:32.118916Z,1.834373,1c34e958-4aac-11e8-994b-6713ab85f5c0,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c115761cd3904577a0cb133d1a38c122,2018-04-28T06:19:30.293394Z,2018-04-28T06:19:32.114371Z,128,1.820977
stateoig.gov,stateoig.gov,https://www.stateoig.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:19:32.216431Z,2018-04-28T06:19:53.844548Z,21.628117,1d5bb5e1-4aac-11e8-921d-e3dc94375edb,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b5f18b420bda4cfd84b9ab799676f93d,2018-04-28T06:19:32.226106Z,2018-04-28T06:19:53.840507Z,128,21.614401
stb.gov,stb.gov,http://www.stb.gov,True,False,,True,False,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,False,True,False,,2018-04-28T06:24:50.614722Z,2018-04-28T06:24:58.93011Z,8.315388,db238abc-4aac-11e8-a42c-adc52d3ebd99,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7a9232a096824e4198ee7b63aae64343,2018-04-28T06:24:50.633985Z,2018-04-28T06:24:58.926412Z,128,8.292427
stennis.gov,stennis.gov,https://stennis.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:27:34.984656Z,2018-04-28T06:27:39.259018Z,4.274362,3d1c1c45-4aad-11e8-b1a3-db25e984c9a5,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]db232b4c8d3b42c68001723785aa8ffc,2018-04-28T06:27:34.993988Z,2018-04-28T06:27:39.254921Z,128,4.260933
stopalcoholabuse.gov,stopalcoholabuse.gov,http://stopalcoholabuse.gov,True,True,https://www.samhsa.gov/iccpud,False,False,False,False,True,True,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:17:45.982055Z,2018-04-28T06:17:53.925233Z,7.943178,de09b075-4aab-11e8-ac98-45b2f13086f7,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]de0cb6fb638740a98402f78337166a04,2018-04-28T06:17:45.993732Z,2018-04-28T06:17:53.918552Z,128,7.924820
stopbullying.gov,stopbullying.gov,https://www.stopbullying.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:17:46.723062Z,2018-04-28T06:17:48.639361Z,1.916299,de7ac1cf-4aab-11e8-a20a-bb680bb708fb,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7a9232a096824e4198ee7b63aae64343,2018-04-28T06:17:46.737116Z,2018-04-28T06:17:48.635511Z,128,1.898395
stopfakes.gov,stopfakes.gov,https://www.stopfakes.gov,True,False,,False,True,False,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:13:45.118574Z,2018-04-28T06:13:51.318746Z,6.200172,4e78e92d-4aab-11e8-97d6-558c003f88bb,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]456d0d0643264082b4cc7a8daea6b8f1,2018-04-28T06:13:45.125729Z,2018-04-28T06:13:51.311418Z,128,6.185689
stopfraud.gov,stopfraud.gov,https://www.stopfraud.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:19:07.87436Z,2018-04-28T06:19:10.783833Z,2.909473,0ed96a9a-4aac-11e8-b3fb-cb508be261e5,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4271677aa86d49868de13c366afb57b5,2018-04-28T06:19:07.889994Z,2018-04-28T06:19:10.779867Z,128,2.889873
strongports.gov,strongports.gov,https://strongports.gov,True,True,https://www.marad.dot.gov/ports/strongports/,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:21:10.88772Z,2018-04-28T06:21:16.880888Z,5.993168,582bdd5f-4aac-11e8-a17d-55a6265107e7,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7a9232a096824e4198ee7b63aae64343,2018-04-28T06:21:10.97407Z,2018-04-28T06:21:16.87624Z,128,5.902170
studentaid.gov,studentaid.gov,https://studentaid.gov,True,True,https://studentaid.ed.gov/sa/,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:15:08.698662Z,2018-04-28T06:15:11.180415Z,2.481753,804a0e7b-4aab-11e8-be3f-69931f7c27b9,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]de0cb6fb638740a98402f78337166a04,2018-04-28T06:15:08.707481Z,2018-04-28T06:15:11.174012Z,128,2.466531
