Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preloaded
bcsb-web-2.als.lbl.gov,lbl.gov,http://bcsb-web-2.als.lbl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bcsb-xs1.als.lbl.gov,lbl.gov,http://bcsb-xs1.als.lbl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beacon.nist.gov,nist.gov,http://beacon.nist.gov,True,False,,True,False,True,False,False,False,False,False,,,False,False,False
beam.aps.anl.gov,anl.gov,https://beam.aps.anl.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
beaconregistration.noaa.gov,noaa.gov,https://www.beaconregistration.noaa.gov,True,False,,False,True,False,True,False,True,False,False,,,False,False,False
becdc03.msha.dir.labor.gov,labor.gov,http://becdc03.msha.dir.labor.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
becdc04.msha.dir.labor.gov,labor.gov,http://becdc04.msha.dir.labor.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
becise.msha.dir.labor.gov,labor.gov,http://becise.msha.dir.labor.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bcsb.als.lbl.gov,lbl.gov,http://bcsb.als.lbl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bedreststudy.jsc.nasa.gov,nasa.gov,http://bedreststudy.jsc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
belarusian.minsk.usembassy.gov,usembassy.gov,https://belarusian.minsk.usembassy.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
bcsg1.ens.ornl.gov,ornl.gov,http://bcsg1.ens.ornl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
belt-asa5520.tigta.treas.gov,treas.gov,http://belt-asa5520.tigta.treas.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bemt.nci.nih.gov,nih.gov,https://bemt.nci.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
bemt.ncifcrf.gov,ncifcrf.gov,https://bemt.ncifcrf.gov,True,True,https://bemt.nci.nih.gov/bemt/public/index,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
benchmarks.cancer.gov,cancer.gov,https://benchmarks.cancer.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False
bcsg2.ens.ornl.gov,ornl.gov,http://bcsg2.ens.ornl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bender.brass.us-cert.gov,us-cert.gov,http://bender.brass.us-cert.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bcsweb.als.lbl.gov,lbl.gov,http://bcsweb.als.lbl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bensguide.gpo.gov,gpo.gov,https://bensguide.gpo.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
benchmarks.gsa.gov,gsa.gov,https://www.benchmarks.gsa.gov,True,False,,False,True,False,True,True,False,True,False,,,False,False,False
beacon.jpl.nasa.gov,nasa.gov,http://beacon.jpl.nasa.gov,True,False,,False,False,False,True,True,False,False,False,,,False,False,False
bears.doe.gov,doe.gov,http://bears.doe.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False
bepax01dmplp.bep.treas.gov,treas.gov,http://bepax01dmplp.bep.treas.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bepax01fmplp.bep.treas.gov,treas.gov,http://bepax01fmplp.bep.treas.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bepfed50dmpwv.bep.treas.gov,treas.gov,http://bepfed50dmpwv.bep.treas.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bepfed51dmpwv.bep.treas.gov,treas.gov,http://bepfed51dmpwv.bep.treas.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bep.lanl.gov,lanl.gov,http://bep.lanl.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
best.ssa.gov,ssa.gov,https://best.ssa.gov,True,True,https://ssabest.benefits.gov/,True,True,False,True,False,False,False,True,max-age=63113904,63113904,False,False,False
bestbets-test.intelink.gov,intelink.gov,http://bestbets-test.intelink.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bestar.lbl.gov,lbl.gov,http://bestar.lbl.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
beta-api.urs.eosdis.nasa.gov,nasa.gov,https://beta-api.urs.eosdis.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
beta-staging.tsa.gov,tsa.gov,http://beta-staging.tsa.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False
beta-staging.uscis.gov,uscis.gov,http://beta-staging.uscis.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False
beta-testint.tsa.gov,tsa.gov,http://beta-testint.tsa.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False
beta-testint.uscis.gov,uscis.gov,http://beta-testint.uscis.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False
beringsea.sc.egov.usda.gov,usda.gov,http://beringsea.sc.egov.usda.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.archives.gov,archives.gov,http://beta.archives.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False
beta.business.usa.gov,usa.gov,http://beta.business.usa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beoc.ccs.esmo.nasa.gov,nasa.gov,https://beoc.ccs.esmo.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
beta.careertrac.fic.nih.gov,nih.gov,http://beta.careertrac.fic.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.ccs.esmo.nasa.gov,nasa.gov,http://beta.ccs.esmo.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.csrc.nist.gov,nist.gov,http://beta.csrc.nist.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False
beta.cpsc.gov,cpsc.gov,http://beta.cpsc.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False
beta.dataweb.rm.census.gov,census.gov,http://beta.dataweb.rm.census.gov,True,False,,False,False,False,False,True,False,False,False,,,False,False,False
beta.drought.gov,drought.gov,https://beta.drought.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
beta.faasafety.gov,faasafety.gov,https://beta.faasafety.gov,True,False,,True,True,False,True,False,False,False,True,max-age=16070400,16070400,False,False,False
beta.fapiis.gov,fapiis.gov,http://beta.fapiis.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.fcc.gov,fcc.gov,http://beta.fcc.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
beta.fec.gov,fec.gov,https://beta.fec.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
beta.fedview.opm.gov,opm.gov,https://beta.fedview.opm.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False
bedes.lbl.gov,lbl.gov,http://bedes.lbl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.fishwatch.noaa.gov,noaa.gov,http://beta.fishwatch.noaa.gov,True,True,,False,False,False,False,True,True,False,False,,,False,False,False
beta.geoplatform.gov,geoplatform.gov,http://beta.geoplatform.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.gobierno.usa.gov,usa.gov,http://beta.gobierno.usa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
beta.huduser.gov,huduser.gov,http://beta.huduser.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False
beta.leadership.opm.gov,opm.gov,http://beta.leadership.opm.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.livertox.niddk.nih.gov,nih.gov,http://beta.livertox.niddk.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.malwareinvestigator.gov,malwareinvestigator.gov,http://beta.malwareinvestigator.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bellerophon.ornl.gov,ornl.gov,http://bellerophon.ornl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.mshanet.msha.dir.labor.gov,labor.gov,http://beta.mshanet.msha.dir.labor.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.msha.gov,msha.gov,http://beta.msha.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.mshanet.msha.dir.labor.gov.msha.gov,msha.gov,http://beta.mshanet.msha.dir.labor.gov.msha.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.mshanet.msha.gov,msha.gov,http://beta.mshanet.msha.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.nga.gov,nga.gov,http://beta.nga.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
beta.ngs.noaa.gov,noaa.gov,http://beta.ngs.noaa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
beta.nij.gov,nij.gov,http://beta.nij.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.nvd.nist.gov,nist.gov,http://beta.nvd.nist.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False
beta.opm.gov,opm.gov,http://beta.opm.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.peacecorps.gov,peacecorps.gov,https://beta.peacecorps.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
benefits.ornl.gov,ornl.gov,http://benefits.ornl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.ready.gov,ready.gov,http://beta.ready.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
beta.sciencebase.gov,sciencebase.gov,https://beta.sciencebase.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
bdcgateway.cms.gov,cms.gov,http://bdcgateway.cms.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.treasury.gov,treasury.gov,http://beta.treasury.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.tsa.gov,tsa.gov,https://beta.tsa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
beta.urs.eosdis.nasa.gov,nasa.gov,https://beta.urs.eosdis.nasa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
beta.usa.gov,usa.gov,http://beta.usa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
bestpractices.nws.noaa.gov,noaa.gov,http://bestpractices.nws.noaa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.usgs.gov,usgs.gov,http://beta.usgs.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
beta.uscis.gov,uscis.gov,https://beta.uscis.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
beta2.fpds.gov,fpds.gov,https://beta2.fpds.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
beta2.opm.gov,opm.gov,http://beta2.opm.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta3.opm.gov,opm.gov,http://beta3.opm.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.w1.insidefisheries.noaa.gov,noaa.gov,https://beta.w1.insidefisheries.noaa.gov,True,False,,False,True,False,True,True,False,False,False,,,False,False,False
beta4.opm.gov,opm.gov,http://beta4.opm.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
betobaccofree.hhs.gov,hhs.gov,https://betobaccofree.hhs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains;,31536000,True,False,False
beta.apw.gsa.gov,gsa.gov,http://beta.apw.gsa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
betrnet.nci.nih.gov,nih.gov,https://betrnet.nci.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000;,63072000,False,False,False
betterbuildings.energy.gov,energy.gov,http://www.betterbuildings.energy.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
beta.export.gov,export.gov,http://beta.export.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.fema.gov,fema.gov,https://beta.fema.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
betterbuildingsinitiative.energy.gov,energy.gov,http://betterbuildingsinitiative.energy.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False
betterbuy.fas.gsa.gov,gsa.gov,http://betterbuy.fas.gsa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bfbasis-pas2.er.usgs.gov,usgs.gov,http://bfbasis-pas2.er.usgs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bfemprod.rtpnc.epa.gov,epa.gov,http://bfemprod.rtpnc.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bffs.xrm.va.gov,va.gov,http://bffs.xrm.va.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bfs.epa.gov,epa.gov,http://bfs.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bfs.nrc.gov,nrc.gov,http://bfs.nrc.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bfet.ed.gov,ed.gov,http://bfet.ed.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bfsr.nrc.gov,nrc.gov,http://bfsr.nrc.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bfsc.state.gov,state.gov,http://bfsc.state.gov,True,True,,True,False,False,True,False,False,False,False,,,False,False,False
bgas.samhsa.gov,samhsa.gov,https://bgas.samhsa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
bgpsrx.antd.nist.gov,nist.gov,https://bgpsrx.antd.nist.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
bgtdev.oro.doe.gov,doe.gov,http://bgtdev.oro.doe.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bgtprd1.orfsc.doe.gov,doe.gov,http://bgtprd1.orfsc.doe.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bhiedevappch3.vaco.va.gov,va.gov,http://bhiedevappch3.vaco.va.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bhietestsapp1.vaco.va.gov,va.gov,http://bhietestsapp1.vaco.va.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
betterbuildingssolutioncenter.energy.gov,energy.gov,http://betterbuildingssolutioncenter.energy.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
bhietestsapp4.vaco.va.gov,va.gov,http://bhietestsapp4.vaco.va.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bhs.econ.census.gov,census.gov,https://bhs.econ.census.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
bhpr.hrsa.gov,hrsa.gov,http://www.bhpr.hrsa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
betapps-ctep.nci.nih.gov,nih.gov,http://betapps-ctep.nci.nih.gov,True,True,,True,False,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False
bhw.hrsa.gov,hrsa.gov,http://bhw.hrsa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
bi.acpt.nsf.gov,nsf.gov,http://bi.acpt.nsf.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.nist.gov,nist.gov,http://beta.nist.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bi.cfo.gsa.gov,gsa.gov,http://bi.cfo.gsa.gov,True,True,,True,False,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False
bets.gsfc.nasa.gov,nasa.gov,http://bets.gsfc.nasa.gov,True,True,,True,False,False,True,False,False,False,True,max-age=31557600,31557600,False,False,False
bi.epas.cjis.gov,cjis.gov,http://bi.epas.cjis.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bhubexch.inl.gov,inl.gov,http://bhubexch.inl.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False
bi.epasdev.cjis.gov,cjis.gov,http://bi.epasdev.cjis.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bi.nsf.gov,nsf.gov,http://bi.nsf.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bi.fas.gsa.gov,gsa.gov,http://bi.fas.gsa.gov,True,False,,False,False,False,True,True,False,False,False,,,False,False,False
beta.seafoodinspection.nmfs.noaa.gov,noaa.gov,http://beta.seafoodinspection.nmfs.noaa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bi.wbscm.usda.gov,usda.gov,http://bi.wbscm.usda.gov,True,False,,True,False,False,True,False,False,False,True,max-age=31536000;includeSubDomains,31536000,True,False,False
bidr.wbscm.usda.gov,usda.gov,http://bidr.wbscm.usda.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bids.cttso.gov,cttso.gov,https://bids.cttso.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
bidspecs.ls.bnl.gov,bnl.gov,http://bidspecs.ls.bnl.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
biedwxir4-dev.fas.gsa.gov,gsa.gov,http://biedwxir4-dev.fas.gsa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
biedwxir4-test.fas.gsa.gov,gsa.gov,http://biedwxir4-test.fas.gsa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
big.nhlbi.nih.gov,nih.gov,https://big.nhlbi.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
bi.eeoc.gov,eeoc.gov,http://bi.eeoc.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False
bi.eia4usa.eia.gov,eia.gov,http://bi.eia4usa.eia.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False
bigdatawg.nist.gov,nist.gov,http://bigdatawg.nist.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False
bi2.eia4usa.eia.gov,eia.gov,http://bi2.eia4usa.eia.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False
bgt.oro.doe.gov,doe.gov,http://bgt.oro.doe.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bi.epastest.cjis.gov,cjis.gov,http://bi.epastest.cjis.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bijlee.lbl.gov,lbl.gov,http://bijlee.lbl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
beta.research.gov,research.gov,http://beta.research.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
billing.healthcare.gov,healthcare.gov,https://billing.healthcare.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
bics.sc.egov.usda.gov,usda.gov,http://bics.sc.egov.usda.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
billing.nitc.usda.gov,usda.gov,https://www.billing.nitc.usda.gov,True,False,,False,True,False,True,False,True,False,False,,,False,False,False
bigbang.gsfc.nasa.gov,nasa.gov,http://bigbang.gsfc.nasa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bio.anl.gov,anl.gov,http://www.bio.anl.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
biobeat.nigms.nih.gov,nih.gov,https://biobeat.nigms.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
bigboss.lbl.gov,lbl.gov,http://bigboss.lbl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bighealth.nci.nih.gov,nih.gov,http://bighealth.nci.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
biodemo.pnl.gov,pnl.gov,http://biodemo.pnl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bioenergy.ornl.gov,ornl.gov,http://bioenergy.ornl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bigpipe.cbp.dhs.gov,dhs.gov,http://bigpipe.cbp.dhs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
biocycle.nichd.nih.gov,nih.gov,https://biocycle.nichd.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
bioinformatics.anl.gov,anl.gov,http://bioinformatics.anl.gov,True,True,,False,False,False,False,False,False,False,False,,,False,False,False
biolincc.nhlbi.nih.gov,nih.gov,https://www.biolincc.nhlbi.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000;preload,63072000,False,False,False
biomarkers.fnih.nih.gov,nih.gov,https://biomarkers.fnih.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31557600; includeSubDomains,31557600,True,False,False
biomedgt-stage.nci.nih.gov,nih.gov,http://biomedgt-stage.nci.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
biomedgt.nci.nih.gov,nih.gov,http://biomedgt.nci.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
biomedicalresearchworkforce.nih.gov,nih.gov,https://biomedicalresearchworkforce.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
biometry.nci.nih.gov,nih.gov,https://biometry.nci.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000;preload,63072000,False,False,False
bigpipe2.cbp.dhs.gov,dhs.gov,http://bigpipe2.cbp.dhs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bioowa.bio.anl.gov,anl.gov,http://bioowa.bio.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
biopreferred-sp.ent.usda.gov,usda.gov,http://biopreferred-sp.ent.usda.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
biosafety.lbl.gov,lbl.gov,http://biosafety.lbl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
biosciences.lbl.gov,lbl.gov,http://biosciences.lbl.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
bioshare.bio.anl.gov,anl.gov,http://bioshare.bio.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bikes.lbl.gov,lbl.gov,http://bikes.lbl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
biospecimens.ordr.info.nih.gov,nih.gov,http://biospecimens.ordr.info.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
biostratus.pnnl.gov,pnnl.gov,http://biostratus.pnnl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
autodiscover.mgd.usda.gov,usda.gov,http://autodiscover.mgd.usda.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
biotapp2.epa.gov,epa.gov,http://biotapp2.epa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bipd-4-mgmt.llnl.gov,llnl.gov,http://bipd-4-mgmt.llnl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
biowebapp.bio.anl.gov,anl.gov,http://biowebapp.bio.anl.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
birdscom.nist.gov,nist.gov,https://birdscom.nist.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False
birr.aofm.treasury.gov,treasury.gov,http://birr.aofm.treasury.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
birst1.ad.biometrics.dhs.gov,dhs.gov,http://birst1.ad.biometrics.dhs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
birdreport.fws.gov,fws.gov,https://birdreport.fws.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
bis.bnl.gov,bnl.gov,http://bis.bnl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bis.data.commerce.gov,commerce.gov,https://bis.data.commerce.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
bio-phin.fda.gov,fda.gov,http://bio-phin.fda.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bis.doc.gov,doc.gov,https://www.bis.doc.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False
bio-phin.preprod.fda.gov,fda.gov,http://bio-phin.preprod.fda.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bisti.nih.gov,nih.gov,https://www.bisti.nih.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31557600; includeSubDomains,31557600,True,False,False
bizflow-prod.fmcsa.dot.gov,dot.gov,http://bizflow-prod.fmcsa.dot.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
biocat.pnnl.gov,pnnl.gov,http://biocat.pnnl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bioenergyldt.inl.gov,inl.gov,http://bioenergyldt.inl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
biokdfprd.extranet.ornl.gov,ornl.gov,http://biokdfprd.extranet.ornl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bkc-blast01.llnl.gov,llnl.gov,http://bkc-blast01.llnl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bkc-owa.llnl.gov,llnl.gov,http://bkc-owa.llnl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bione.cms.hhs.gov,hhs.gov,http://bione.cms.hhs.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bkc.llnl.gov,llnl.gov,https://bkc.llnl.gov,True,False,,False,True,False,True,True,False,False,False,,,False,False,False
biosig.lbl.gov,lbl.gov,http://biosig.lbl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bis.nida.nih.gov,nih.gov,http://bis.nida.nih.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bkms.llnl.gov,llnl.gov,http://bkms.llnl.gov,True,False,,False,False,False,True,True,True,False,False,,,False,False,False
bison.csm.ornl.gov,ornl.gov,http://bison.csm.ornl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bisonconnector.doi.gov,doi.gov,http://bisonconnector.doi.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bizflowweb.nist.gov,nist.gov,http://bizflowweb.nist.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bk-live-internet.ecf.uscourts.gov,uscourts.gov,http://bk-live-internet.ecf.uscourts.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
blackholeimager.gsfc.nasa.gov,nasa.gov,http://blackholeimager.gsfc.nasa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False
bk3x64-test-internet.ecf.uscourts.gov,uscourts.gov,http://bk3x64-test-internet.ecf.uscourts.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
bleu.office.medpac.gov,medpac.gov,http://bleu.office.medpac.gov,True,True,https://12.150.169.30/owa/auth/logon.aspx?url=https://12.150.169.30/owa/&reason=0,False,False,False,True,True,False,False,False,,,False,False,False
bkc-reg.llnl.gov,llnl.gov,http://bkc-reg.llnl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False
blm.sciencebase.gov,sciencebase.gov,https://blm.sciencebase.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains;,63072000,True,False,False
blog.bea.gov,bea.gov,https://blog.bea.gov,True,False,,True,True,False,True,False,False,False,True,max-age=86400,86400,False,False,False
blog.cms.gov,cms.gov,https://blog.cms.gov,True,False,,True,True,False,True,False,False,False,True,max-age=86400,86400,False,False,False
blog.aids.gov,aids.gov,https://blog.aids.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False
