Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
pkilogin-pp.fms.treas.gov,treas.gov,http://pkilogin-pp.fms.treas.gov,True,False,,False,False,False,True,False,False,False,False,,,False,False,False,False,False,False,False
ssologin4.fms.treas.gov,treas.gov,https://ssologin4.fms.treas.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
qa-train.ssologin1.fms.treas.gov,treas.gov,http://qa-train.ssologin1.fms.treas.gov,True,True,,False,False,False,True,False,False,False,True,max-age=31536001; includeSubDomains,31536001,True,False,False,False,False,False,True
dora.do.treas.gov,treas.gov,http://dora.do.treas.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
reg-pps.fms.treas.gov,treas.gov,http://reg-pps.fms.treas.gov,True,False,,False,False,False,True,False,False,False,False,,,False,False,False,False,False,False,False
tcmm.fms.treas.gov,treas.gov,https://tcmm.fms.treas.gov,True,False,,False,True,False,True,True,False,False,False,,,False,False,False,False,True,True,False
tcva.fms.treas.gov,treas.gov,https://tcva.fms.treas.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536001; includeSubDomains,31536001,True,False,False,False,True,True,True
regfp-pps.fms.treas.gov,treas.gov,http://regfp-pps.fms.treas.gov,True,False,,False,False,False,True,False,False,False,False,,,False,False,False,False,False,False,False
ups.fms.treas.gov,treas.gov,https://ups.fms.treas.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
qa-current.ups.fms.treas.gov,treas.gov,https://qa-current.ups.fms.treas.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536001; includeSubDomains,31536001,True,False,False,False,False,False,True
qa.ups.fms.treas.gov,treas.gov,https://qa.ups.fms.treas.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False
qa-train.ups.fms.treas.gov,treas.gov,https://qa-train.ups.fms.treas.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False
fmsapps.treas.gov,treas.gov,http://fmsapps.treas.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
fmsq.treas.gov,treas.gov,http://fmsq.treas.gov,True,False,,True,False,False,False,False,False,False,True,max-age=2592000; includeSubDomains,2592000,True,False,False,False,True,False,False
fmsp.treas.gov,treas.gov,http://fmsp.treas.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
irs.treas.gov,treas.gov,http://www.irs.treas.gov,True,True,https://www.irs.gov/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
careerconnector.jobs.treas.gov,treas.gov,https://careerconnector.jobs.treas.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
irsoversightboard.treas.gov,treas.gov,http://irsoversightboard.treas.gov,True,True,https://www.treasury.gov/irsob/Pages/default.aspx,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
trs.fms.treas.gov,treas.gov,http://trs.fms.treas.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
occ.treas.gov,treas.gov,https://occ.treas.gov,True,False,,True,True,False,True,False,False,False,True,max-age=469152000; includesSubDomains,469152000,False,False,False,False,True,True,True
abarrslite.ofac.treas.gov,treas.gov,https://abarrslite.ofac.treas.gov,True,False,,False,True,False,True,True,False,False,False,,,False,False,False,False,True,True,False
cubatravel.ofac.treas.gov,treas.gov,https://cubatravel.ofac.treas.gov,True,False,,False,True,False,True,True,False,False,False,,,False,False,False,False,True,True,False
sdnsearch.ofac.treas.gov,treas.gov,https://sdnsearch.ofac.treas.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
sdnsearchtest.ofac.treas.gov,treas.gov,http://sdnsearchtest.ofac.treas.gov,True,True,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
traceeffects.state.gov,state.gov,https://traceeffects.state.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload;,31536000,True,True,False,False,True,True,True
ssologin-pp.fms.treas.gov,treas.gov,http://ssologin-pp.fms.treas.gov,True,False,,False,False,False,True,False,False,False,True,max-age=15768000,15768000,False,False,False,False,False,False,False
ota.treas.gov,treas.gov,https://ota.treas.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
tsra.ofac.treas.gov,treas.gov,https://tsra.ofac.treas.gov,True,False,,False,True,False,True,True,False,False,False,,,False,False,False,False,True,True,False
ots.treas.gov,treas.gov,https://ots.treas.gov,True,False,,True,True,False,True,False,False,False,True,max-age=469152000; includesSubDomains,469152000,False,False,False,False,True,True,True
pki.treas.gov,treas.gov,http://pki.treas.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
arc.publicdebt.treas.gov,treas.gov,https://arc.publicdebt.treas.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,True,True,True
sbecs.treas.gov,treas.gov,http://sbecs.treas.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,False,True
eroc.ssologin1.fms.treas.gov,treas.gov,http://eroc.ssologin1.fms.treas.gov,True,True,,False,False,False,True,True,False,False,False,,,False,False,False,False,True,True,False
publicdebt.treas.gov,treas.gov,http://www.publicdebt.treas.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
search.treas.gov,treas.gov,http://search.treas.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ttb.treas.gov,treas.gov,http://ttb.treas.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
irs.treasury.gov,treasury.gov,https://irs.treasury.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
wc.treas.gov,treas.gov,http://wc.treas.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
origins.treasury.gov,treasury.gov,http://origins.treasury.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
blog.tsa.gov,tsa.gov,http://blog.tsa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
edit.tsa.gov,tsa.gov,http://edit.tsa.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
exchanges.uat.state.gov,state.gov,http://exchanges.uat.state.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
search.treasury.gov,treasury.gov,https://search.treasury.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,False,True,True,True
nthmp.tsunami.gov,tsunami.gov,http://nthmp.tsunami.gov,True,True,http://nws.weather.gov/nthmp/,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
bids.tswg.gov,tswg.gov,http://bids.tswg.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
forums.tswg.gov,tswg.gov,http://forums.tswg.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
test.ttbonline.gov,ttbonline.gov,http://test.ttbonline.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
compass.tva.gov,tva.gov,https://compass.tva.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
auth.tva.gov,tva.gov,http://auth.tva.gov,True,True,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,True,False
ecol.tva.gov,tva.gov,https://ecol.tva.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
fulbright.state.gov,state.gov,http://fulbright.state.gov,True,False,,False,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,False,True
lakeinfo.tva.gov,tva.gov,http://lakeinfo.tva.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
lightson.tva.gov,tva.gov,http://lightson.tva.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
multi.tva.gov,tva.gov,http://multi.tva.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
lists.tva.gov,tva.gov,http://lists.tva.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
oig.tva.gov,tva.gov,http://oig.tva.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
provider.tva.gov,tva.gov,http://provider.tva.gov,True,False,,True,False,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,False,True
supplier.tva.gov,tva.gov,https://supplier.tva.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
training.tva.gov,tva.gov,https://training.tva.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
foia.ucia.gov,ucia.gov,http://www.foia.ucia.gov,True,True,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
alumni.udall.gov,udall.gov,http://alumni.udall.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
facultyreps.udall.gov,udall.gov,http://facultyreps.udall.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
wc.publicdebt.treas.gov,treas.gov,http://wc.publicdebt.treas.gov,True,False,,False,False,False,True,False,False,False,False,,,False,False,False,False,False,False,False
udall10.udall.gov,udall.gov,http://udall10.udall.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
data.treasury.gov,treasury.gov,http://data.treasury.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
pif.udall.gov,udall.gov,http://pif.udall.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
buildsecurityin.us-cert.gov,us-cert.gov,https://www.buildsecurityin.us-cert.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
ics-cert.us-cert.gov,us-cert.gov,https://ics-cert.us-cert.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536001,31536001,False,False,False,False,True,True,True
forms.us-cert.gov,us-cert.gov,https://forms.us-cert.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
malware.us-cert.gov,us-cert.gov,http://www.malware.us-cert.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
tspdata2.tspsec.tsp.gov,tsp.gov,http://tspdata2.tspsec.tsp.gov,True,False,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,False,False
nics.us-cert.gov,us-cert.gov,https://nics.us-cert.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
niccs.us-cert.gov,us-cert.gov,https://niccs.us-cert.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
edit.nics.us-cert.gov,us-cert.gov,http://edit.nics.us-cert.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
search.us-cert.gov,us-cert.gov,https://search.us-cert.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,False,True,True,True
portal.us-cert.gov,us-cert.gov,http://portal.us-cert.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
edit.test.us-cert.gov,us-cert.gov,http://edit.test.us-cert.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
api.usa.gov,usa.gov,http://api.usa.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
1.usa.gov,usa.gov,http://1.usa.gov,True,False,,True,False,True,False,False,False,False,False,,,False,False,False,False,False,False,False
apps.usa.gov,usa.gov,https://apps.usa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
answers.usa.gov,usa.gov,http://www.answers.usa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
staging.apps.usa.gov,usa.gov,http://staging.apps.usa.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
business.usa.gov,usa.gov,https://business.usa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
help.business.usa.gov,usa.gov,http://help.business.usa.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False
data-entry-business.usa.gov,usa.gov,http://data-entry-business.usa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
innovationfellows.usa.gov,usa.gov,http://innovationfellows.usa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
go.usa.gov,usa.gov,https://go.usa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
blog.usa.gov,usa.gov,https://blog.usa.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
kids.usa.gov,usa.gov,https://kids.usa.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
m.usa.gov,usa.gov,http://m.usa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
mobile.usa.gov,usa.gov,http://mobile.usa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
my.usa.gov,usa.gov,https://my.usa.gov,True,True,https://pages.18f.gov/identity-intro/,True,True,False,False,False,False,False,False,,,False,False,False,True,True,True,False
notifications.usa.gov,usa.gov,https://notifications.usa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
news.usa.gov,usa.gov,http://news.usa.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
ussid.fms.treas.gov,treas.gov,http://ussid.fms.treas.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
promotions.usa.gov,usa.gov,https://promotions.usa.gov,True,False,,True,True,True,True,False,False,False,False,,,False,False,False,False,False,False,False
publications.usa.gov,usa.gov,https://publications.usa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
registry.usa.gov,usa.gov,https://registry.usa.gov,True,True,https://github.com/usagov/Social-Media-Registry-API-Documentation,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
stats.search.usa.gov,usa.gov,http://stats.search.usa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
goverify.treas.gov,treas.gov,http://goverify.treas.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
search.usa.gov,usa.gov,https://www.search.usa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,False,True,True,True
searchstats.usa.gov,usa.gov,http://searchstats.usa.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
videos.usa.gov,usa.gov,http://videos.usa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
search.usability.gov,usability.gov,http://search.usability.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload;,31536000,True,True,False,False,True,False,True
guidelines.usability.gov,usability.gov,https://guidelines.usability.gov,True,False,,True,True,False,True,False,False,False,False,max-age=0; includeSubdomains; preload,0,False,False,False,False,True,True,False
50.usaid.gov,usaid.gov,http://50.usaid.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
sites.usa.gov,usa.gov,https://sites.usa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,True,True,True
5thbday.usaid.gov,usaid.gov,http://5thbday.usaid.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
ac.usaid.gov,usaid.gov,https://ac.usaid.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
ac-sp.usaid.gov,usaid.gov,http://ac-sp.usaid.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
action.usaid.gov,usaid.gov,http://action.usaid.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
afghanistan.usaid.gov,usaid.gov,https://afghanistan.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
files.ots.treas.gov,treas.gov,http://files.ots.treas.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
angola.usaid.gov,usaid.gov,https://angola.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
albania.usaid.gov,usaid.gov,https://albania.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
armenia.usaid.gov,usaid.gov,https://armenia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
asia.usaid.gov,usaid.gov,https://asia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
azerbaijan.usaid.gov,usaid.gov,https://azerbaijan.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
blog.usaid.gov,usaid.gov,https://blog.usaid.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
benin.usaid.gov,usaid.gov,https://benin.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
bangladesh.usaid.gov,usaid.gov,https://bangladesh.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
belarus.usaid.gov,usaid.gov,https://belarus.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
onlinefoia.treasury.gov,treasury.gov,http://www.onlinefoia.treasury.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
bulgaria.usaid.gov,usaid.gov,https://bulgaria.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
bolivia.usaid.gov,usaid.gov,https://bolivia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
centralasia.usaid.gov,usaid.gov,https://centralasia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
bosnia.usaid.gov,usaid.gov,https://bosnia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
brazil.usaid.gov,usaid.gov,https://brazil.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
cambodia.usaid.gov,usaid.gov,https://cambodia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
colombia.usaid.gov,usaid.gov,https://colombia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
dominicanrepublic.usaid.gov,usaid.gov,https://dominicanrepublic.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
eastafrica.usaid.gov,usaid.gov,https://eastafrica.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
decsearch.usaid.gov,usaid.gov,https://decsearch.usaid.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
egateg.usaid.gov,usaid.gov,http://egateg.usaid.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ecuador.usaid.gov,usaid.gov,https://ecuador.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
egypt.usaid.gov,usaid.gov,https://egypt.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
elsalvador.usaid.gov,usaid.gov,https://elsalvador.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
ethiopia.usaid.gov,usaid.gov,https://ethiopia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
frontiers.usaid.gov,usaid.gov,http://frontiers.usaid.gov,True,True,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
dec.usaid.gov,usaid.gov,https://dec.usaid.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
decstaging.usaid.gov,usaid.gov,https://decstaging.usaid.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
georgia.usaid.gov,usaid.gov,https://georgia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
gda.usaid.gov,usaid.gov,http://gda.usaid.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
ghiqc.usaid.gov,usaid.gov,http://ghiqc.usaid.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
jobcenter.usa.gov,usa.gov,http://jobcenter.usa.gov,True,True,https://www.careeronestop.org/site/american-job-center.aspx,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ghana.usaid.gov,usaid.gov,https://ghana.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
herzegovina.usaid.gov,usaid.gov,https://herzegovina.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
tvachastm2.tva.gov,tva.gov,http://tvachastm2.tva.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
guatemala.usaid.gov,usaid.gov,https://guatemala.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
guinea.usaid.gov,usaid.gov,https://guinea.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
idea.usaid.gov,usaid.gov,http://idea.usaid.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
haiti.usaid.gov,usaid.gov,https://haiti.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
qa.twai.gov,twai.gov,http://qa.twai.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
honduras.usaid.gov,usaid.gov,https://honduras.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
indonesia.usaid.gov,usaid.gov,https://indonesia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
india.usaid.gov,usaid.gov,https://india.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
forums.info.usaid.gov,usaid.gov,https://forums.info.usaid.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
jordan.usaid.gov,usaid.gov,https://jordan.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
knowledge.usaid.gov,usaid.gov,http://knowledge.usaid.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
iraq.usaid.gov,usaid.gov,https://iraq.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
jamaica.usaid.gov,usaid.gov,https://jamaica.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
kyrgyzstan.usaid.gov,usaid.gov,http://kyrgyzstan.usaid.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
kenya.usaid.gov,usaid.gov,https://kenya.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
kosovo.usaid.gov,usaid.gov,https://kosovo.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
lebanon.usaid.gov,usaid.gov,https://lebanon.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
liberia.usaid.gov,usaid.gov,https://liberia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
macedonia.usaid.gov,usaid.gov,https://macedonia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
madagascar.usaid.gov,usaid.gov,https://madagascar.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
map.usaid.gov,usaid.gov,http://map.usaid.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
malawi.usaid.gov,usaid.gov,https://malawi.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
mfwd.usaid.gov,usaid.gov,http://mfwd.usaid.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
moldova.usaid.gov,usaid.gov,https://moldova.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
mali.usaid.gov,usaid.gov,https://mali.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
mongolia.usaid.gov,usaid.gov,https://mongolia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
montenegro.usaid.gov,usaid.gov,https://montenegro.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
morocco.usaid.gov,usaid.gov,https://morocco.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
mozambique.usaid.gov,usaid.gov,https://mozambique.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
namibia.usaid.gov,usaid.gov,https://namibia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
oig.usaid.gov,usaid.gov,https://oig.usaid.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
nepal.usaid.gov,usaid.gov,https://nepal.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
nicaragua.usaid.gov,usaid.gov,https://nicaragua.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
nigeria.usaid.gov,usaid.gov,https://nigeria.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
pacificislands.usaid.gov,usaid.gov,https://pacificislands.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
pdf.usaid.gov,usaid.gov,http://pdf.usaid.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,True,False,False
