Domain,Base Domain,Canonical,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HSTS,HSTS Header,HSTS Max Age,HSTS All Subdomains,HSTS Preload Ready,HSTS Preloaded,Broken Root,Broken WWW
igskbthivmnms12.cr.usgs.gov,usgs.gov,http://igskbthivmnms12.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
igskbthivmnms21.cr.usgs.gov,usgs.gov,http://igskbthivmnms21.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
igskbthivmnms22.cr.usgs.gov,usgs.gov,http://igskbthivmnms22.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
igskmncnvs551.cr.usgs.gov,usgs.gov,http://igskmncnvs551.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
igskmncnvs570.cr.usgs.gov,usgs.gov,http://igskmncnvs570.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
igswncwwvmw04.wr.usgs.gov,usgs.gov,http://igswncwwvmw04.wr.usgs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
igulf.noaa.gov,noaa.gov,http://igulf.noaa.gov,True,False,,True,False,True,False,False,False,False,,,False,False,False,False,False
ihs.gov,ihs.gov,https://www.ihs.gov,True,False,,True,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False
iipdigital.usembassy.gov,usembassy.gov,http://iipdigital.usembassy.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,True
il.edit.usembassy.gov,usembassy.gov,https://www.il.edit.usembassy.gov,True,False,,False,True,False,True,True,True,False,,,False,False,False,False,False
il.usembassy.gov,usembassy.gov,https://il.usembassy.gov,True,False,,False,True,False,True,True,False,False,,,False,False,False,False,True
il.water.usgs.gov,usgs.gov,http://il.water.usgs.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
ilma.jpl.nasa.gov,nasa.gov,https://ilma.jpl.nasa.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,True
ilrs-dev.gsfc.nasa.gov,nasa.gov,http://ilrs-dev.gsfc.nasa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
ilrs.gsfc.nasa.gov,nasa.gov,http://ilrs.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
ilthermo.boulder.nist.gov,nist.gov,http://ilthermo.boulder.nist.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
image.gsfc.nasa.gov,nasa.gov,http://image.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
images-dev.jsc.nasa.gov,nasa.gov,http://images-dev.jsc.nasa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
images.jsc.nasa.gov,nasa.gov,http://images.jsc.nasa.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
images.nasa.gov,nasa.gov,http://images.nasa.gov,True,True,,True,False,False,False,False,False,False,,,False,False,False,False,True
imagine.gsfc.nasa.gov,nasa.gov,http://imagine.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
imcom.usajobs.gov,usajobs.gov,https://imcom.usajobs.gov,True,False,,False,True,False,True,True,False,False,max-age=31536000,31536000,False,False,False,False,False
imp.insurekidsnow.gov,insurekidsnow.gov,http://imp.insurekidsnow.gov,True,True,,True,False,False,False,False,False,False,,,False,False,False,False,True
imp.wcmsmedicaid.cms.gov,cms.gov,http://imp.wcmsmedicaid.cms.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
imrcms.nps.gov,nps.gov,https://imrcms.nps.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,True
ims.cr.usgs.gov,usgs.gov,http://ims.cr.usgs.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
imsdemo.cr.usgs.gov,usgs.gov,http://imsdemo.cr.usgs.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
in.edit.usembassy.gov,usembassy.gov,https://www.in.edit.usembassy.gov,True,False,,False,True,False,True,True,True,False,,,False,False,False,False,False
in.water.usgs.gov,usgs.gov,http://in.water.usgs.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,True
incidenthistory.noaa.gov,noaa.gov,http://incidenthistory.noaa.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,False
incidentnews.noaa.gov,noaa.gov,https://incidentnews.noaa.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
ind-10.ind.noaa.gov,noaa.gov,http://ind-10.ind.noaa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
index.va.gov,va.gov,http://www.index.va.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
indianaffairs.gov,indianaffairs.gov,http://indianaffairs.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
indianapolis.va.gov,va.gov,http://www.indianapolis.va.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
indonesian.jakarta.usembassy.gov,usembassy.gov,http://indonesian.jakarta.usembassy.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
indonesian.medan.usconsulate.gov,usconsulate.gov,http://indonesian.medan.usconsulate.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
inet.nist.gov,nist.gov,http://inet.nist.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
infocus.gsfc.nasa.gov,nasa.gov,http://infocus.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
informal.jpl.nasa.gov,nasa.gov,http://informal.jpl.nasa.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
informeddelivery.usps.com,usps.com,http://informeddelivery.usps.com,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
innovate.nasa.gov,nasa.gov,http://innovate.nasa.gov,True,False,,True,False,False,True,False,False,False,,,False,False,False,False,True
innovation.ed.gov,ed.gov,http://innovation.ed.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
innovation.va.gov,va.gov,http://www.innovation.va.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
innovationstage.ed.gov,ed.gov,http://innovationstage.ed.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
inside.fsis.usda.gov,usda.gov,http://inside.fsis.usda.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
inside.genome.gov,genome.gov,http://inside.genome.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
inside.nps.gov,nps.gov,http://inside.nps.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
insight.jpl.nasa.gov,nasa.gov,http://insight.jpl.nasa.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,True
inss.dod.afpims.mil,afpims.mil,http://www.inss.dod.afpims.mil,True,True,,False,False,False,True,True,True,False,,,False,False,False,False,False
inss.ndu.edu,ndu.edu,http://inss.ndu.edu,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,True
insurance.va.gov,va.gov,http://www.insurance.va.gov,True,False,,False,False,True,False,True,False,False,,,False,False,False,False,False
insurekidsnow.gov,insurekidsnow.gov,https://www.insurekidsnow.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,False
int-test.ttbonline.gov,ttbonline.gov,http://int-test.ttbonline.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
int.eauth.va.gov,va.gov,http://int.eauth.va.gov,True,False,,False,False,False,True,True,False,False,,,False,False,False,False,True
int.ebenefits.va.gov,va.gov,http://int.ebenefits.va.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
int.sep.aac.va.gov,va.gov,http://int.sep.aac.va.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
int.sep.va.gov,va.gov,http://int.sep.va.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
inta.hra.myhealth.va.gov,va.gov,http://inta.hra.myhealth.va.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
integrationacademy.ahrq.gov,ahrq.gov,http://integrationacademy.ahrq.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
intern-dev.nasa.gov,nasa.gov,http://intern-dev.nasa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
intern-test.nasa.gov,nasa.gov,http://intern-test.nasa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
intern.nasa.gov,nasa.gov,https://intern.nasa.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,True
intern.uat.nasa.gov,nasa.gov,http://intern.uat.nasa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
internal-eut-elis2.uscis.dhs.gov,dhs.gov,http://internal-eut-elis2.uscis.dhs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
internal-pe-elis2.uscis.dhs.gov,dhs.gov,http://internal-pe-elis2.uscis.dhs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
internal-pp-elis2.uscis.dhs.gov,dhs.gov,http://internal-pp-elis2.uscis.dhs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
internal-prod-elis2.uscis.dhs.gov,dhs.gov,http://internal-prod-elis2.uscis.dhs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
internal-pt-elis2.uscis.dhs.gov,dhs.gov,http://internal-pt-elis2.uscis.dhs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
internal-trn1-elis2.uscis.dhs.gov,dhs.gov,http://internal-trn1-elis2.uscis.dhs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
internal-trn2-elis2.uscis.dhs.gov,dhs.gov,http://internal-trn2-elis2.uscis.dhs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
internal.gcmrc.gov,gcmrc.gov,http://internal.gcmrc.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
internal.nrc.gov,nrc.gov,http://internal.nrc.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
internal.sbsc.wr.usgs.gov,usgs.gov,http://internal.sbsc.wr.usgs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
internal.usgs.gov,usgs.gov,http://internal.usgs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
international.noaa.gov,noaa.gov,http://www.international.noaa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
international.usgs.gov,usgs.gov,http://international.usgs.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
intra.do.usbr.gov,usbr.gov,http://intra.do.usbr.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
intra.mp.usbr.gov,usbr.gov,http://intra.mp.usbr.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
intra.usbr.gov,usbr.gov,http://intra.usbr.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
intranet.cerc.cr.usgs.gov,usgs.gov,http://intranet.cerc.cr.usgs.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
intranet.epa.gov,epa.gov,http://intranet.epa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
intranet.fws.gov,fws.gov,https://intranet.fws.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,True
intranet.nos-tcn.noaa.gov,noaa.gov,http://intranet.nos-tcn.noaa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
intranet.usbr.gov,usbr.gov,http://intranet.usbr.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
intransition.dcoe.mil,dcoe.mil,http://intransition.dcoe.mil,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
invasivespeciesinfo.gov,invasivespeciesinfo.gov,https://www.invasivespeciesinfo.gov,True,False,,True,True,False,True,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,False
invention-stg.ndc.nasa.gov,nasa.gov,http://invention-stg.ndc.nasa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
invention.nasa.gov,nasa.gov,https://invention.nasa.gov,True,False,,True,True,False,False,False,False,False,,,False,False,False,False,False
inventory.data.gov,data.gov,https://inventory.data.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,True
iono.jpl.nasa.gov,nasa.gov,http://iono.jpl.nasa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
ioos.noaa.gov,noaa.gov,https://ioos.noaa.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000,31536000,False,False,False,False,False
iowacity.va.gov,va.gov,http://www.iowacity.va.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
ipassessment-byr.uspto.gov,uspto.gov,http://ipassessment-byr.uspto.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
ipassessment.uspto.gov,uspto.gov,https://ipassessment.uspto.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,True
iphone22.arc.nasa.gov,nasa.gov,http://iphone22.arc.nasa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
ipv6.faa.gov,faa.gov,http://ipv6.faa.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,True
ipv6.navy.mil,navy.mil,http://ipv6.navy.mil,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,True
iqrs.npdb.hrsa.gov,hrsa.gov,http://iqrs.npdb.hrsa.gov,True,False,,True,False,False,False,False,False,False,max-age=0; includeSubDomains,0,False,False,False,False,True
iran.usembassy.gov,usembassy.gov,http://iran.usembassy.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,True
iraq.usembassy.gov,usembassy.gov,http://iraq.usembassy.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,False
ircalc-cat4.usps.com,usps.com,http://ircalc-cat4.usps.com,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
ircalc-sit2.usps.com,usps.com,http://ircalc-sit2.usps.com,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
ircalc.usps.com,usps.com,https://ircalc.usps.com,True,False,,False,True,False,True,True,False,False,,,False,False,False,False,True
ircalcea.usps.com,usps.com,https://ircalcea.usps.com,True,False,,False,True,False,True,True,False,False,,,False,False,False,False,True
ircalcsm.usps.com,usps.com,https://ircalcsm.usps.com,True,False,,False,True,False,True,True,False,False,,,False,False,False,False,True
ircatalog.gsfc.nasa.gov,nasa.gov,http://ircatalog.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
iri.gsfc.nasa.gov,nasa.gov,http://iri.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
iri.sci.gsfc.nasa.gov,nasa.gov,http://iri.sci.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
iris-web.crh.noaa.gov,noaa.gov,http://iris-web.crh.noaa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
iris.custhelp.com,custhelp.com,https://iris.custhelp.com,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,True
iris.custhelp.com.googleweblight.com,googleweblight.com,http://www.iris.custhelp.com.googleweblight.com,True,True,,False,False,False,False,False,True,False,,,False,False,False,False,False
iris.gsfc.nasa.gov,nasa.gov,http://iris.gsfc.nasa.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,True
iris.ncep.noaa.gov,noaa.gov,https://iris.ncep.noaa.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,True
iris1.rtpnc.epa.gov,epa.gov,http://iris1.rtpnc.epa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
irisdev.ncep.noaa.gov,noaa.gov,http://irisdev.ncep.noaa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
irisqa.ncep.noaa.gov,noaa.gov,http://irisqa.ncep.noaa.gov,True,True,,False,False,False,True,False,True,False,,,False,False,False,False,True
irm11.nrc.gov,nrc.gov,http://irm11.nrc.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
irma.nps.gov,nps.gov,https://irma.nps.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,True
irmadev.nps.gov,nps.gov,http://irmadev.nps.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
ironmountain.va.gov,va.gov,http://www.ironmountain.va.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
irs.gov,irs.gov,https://www.irs.gov,True,False,,True,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False
irs.usajobs.gov,usajobs.gov,https://irs.usajobs.gov,True,False,,False,True,False,True,True,False,False,max-age=31536000,31536000,False,False,False,False,False
irt.defense.gov,defense.gov,http://irt.defense.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,True
irt.dod.afpims.mil,afpims.mil,http://www.irt.dod.afpims.mil,True,True,,False,False,False,True,True,True,False,,,False,False,False,False,False
is.edit.usembassy.gov,usembassy.gov,https://www.is.edit.usembassy.gov,True,False,,False,True,False,True,True,True,False,,,False,False,False,False,False
isb-websrv.fsl.noaa.gov,noaa.gov,http://isb-websrv.fsl.noaa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
isccp.giss.nasa.gov,nasa.gov,http://isccp.giss.nasa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
isd.mel.nist.gov,nist.gov,http://www.isd.mel.nist.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
isdc.sites.usa.gov,usa.gov,http://isdc.sites.usa.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,True
isearch.nhtsa.gov,nhtsa.gov,http://isearch.nhtsa.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,True
islamabad.usembassy.gov,usembassy.gov,http://islamabad.usembassy.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,True
ismo.dod.afpims.mil,afpims.mil,http://www.ismo.dod.afpims.mil,True,True,,False,False,False,True,True,True,False,,,False,False,False,False,False
ismo.ndu.edu,ndu.edu,http://ismo.ndu.edu,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,True
ismo.ndu.edu.googleweblight.com,googleweblight.com,http://www.ismo.ndu.edu.googleweblight.com,True,True,,False,False,False,False,False,True,False,,,False,False,False,False,False
isotopes.usgs.gov,usgs.gov,http://isotopes.usgs.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
israel.usembassy.gov,usembassy.gov,https://israel.usembassy.gov,True,False,,False,True,False,True,True,False,False,,,False,False,False,False,True
isru.msfc.nasa.gov,nasa.gov,http://isru.msfc.nasa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
isse.cr.usgs.gov,usgs.gov,http://isse.cr.usgs.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,True
issresearchproject.grc.nasa.gov,nasa.gov,https://issresearchproject.grc.nasa.gov,True,False,,True,True,False,True,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,True
issresearchproject.nasa.gov,nasa.gov,http://issresearchproject.nasa.gov,True,False,,False,False,False,False,False,True,False,max-age=63072000; includeSubdomains; preload,63072000,False,False,False,False,True
istanbul.usconsulate.gov,usconsulate.gov,http://istanbul.usconsulate.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,True
istp.gsfc.nasa.gov,nasa.gov,http://istp.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
it-2014.itdashboard.gov,itdashboard.gov,https://it-2014.itdashboard.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False
it-2016.itdashboard.gov,itdashboard.gov,https://it-2016.itdashboard.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False
it-2017.itdashboard.gov,itdashboard.gov,https://it-2017.itdashboard.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False
it.edit.usembassy.gov,usembassy.gov,https://www.it.edit.usembassy.gov,True,False,,False,True,False,True,True,True,False,,,False,False,False,False,False
it.ojp.gov,ojp.gov,http://it.ojp.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
ita.doc.gov,doc.gov,http://ita.doc.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
italian.florence.usconsulate.gov,usconsulate.gov,http://italian.florence.usconsulate.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
italian.italy.usembassy.gov,usembassy.gov,http://italian.italy.usembassy.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
italian.milan.usconsulate.gov,usconsulate.gov,http://italian.milan.usconsulate.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
italian.naples.usconsulate.gov,usconsulate.gov,http://italian.naples.usconsulate.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
italian.sanmarino.usvpp.gov,usvpp.gov,http://italian.sanmarino.usvpp.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
italy.army.mil,army.mil,http://www.italy.army.mil,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
italy.usembassy.gov,usembassy.gov,http://italy.usembassy.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,False
itap.gov,itap.gov,http://www.itap.gov,True,False,,True,False,False,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,False
itcd.gsfc.nasa.gov,nasa.gov,http://itcd.gsfc.nasa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
itcd.hq.nasa.gov,nasa.gov,http://itcd.hq.nasa.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,True
itdashboard.gov,itdashboard.gov,https://itdashboard.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,True,False,False
itis.gov,itis.gov,http://www.itis.gov,True,False,,True,False,True,False,False,False,False,,,False,False,False,False,False
itjobs.open.gsa.gov,gsa.gov,https://itjobs.open.gsa.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,True
itl.nist.gov,nist.gov,http://www.itl.nist.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
its.bldrdoc.gov,bldrdoc.gov,http://its.bldrdoc.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
its.dot.gov,dot.gov,http://its.dot.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
itwd.oit.va.gov,va.gov,https://www.itwd.oit.va.gov,True,False,,False,True,False,True,True,False,False,,,False,False,False,True,False
ivectorchallenge.nist.gov,nist.gov,https://ivectorchallenge.nist.gov,True,False,,True,True,False,True,False,False,False,"['max-age=31536000', 'max-age=31536000; includeSubdomains;']",,False,False,False,False,True
ivvtsgauthor01.ca.state.gov,state.gov,http://ivvtsgauthor01.ca.state.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
iweb.sba.gov,sba.gov,http://iweb.sba.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
iwebd2.nist.gov,nist.gov,http://iwebd2.nist.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
ixo.gsfc.nasa.gov,nasa.gov,http://ixo.gsfc.nasa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
j1visa.state.gov,state.gov,http://j1visa.state.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,False
jackson.va.gov,va.gov,http://www.jackson.va.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,True,False
jakarta.usembassy.gov,usembassy.gov,http://jakarta.usembassy.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,False
jamrs.defense.gov,defense.gov,http://jamrs.defense.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,True
japan.usembassy.gov,usembassy.gov,http://japan.usembassy.gov,True,False,,False,False,False,False,True,False,False,,,False,False,False,False,True
japanese.fukuoka.usconsulate.gov,usconsulate.gov,http://japanese.fukuoka.usconsulate.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
japanese.japan.usembassy.gov,usembassy.gov,http://japanese.japan.usembassy.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
japanese.nagoya.usconsulate.gov,usconsulate.gov,http://japanese.nagoya.usconsulate.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
japanese.naha.usconsulate.gov,usconsulate.gov,http://japanese.naha.usconsulate.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
japanese.osaka.usconsulate.gov,usconsulate.gov,http://japanese.osaka.usconsulate.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
japanese.sapporo.usconsulate.gov,usconsulate.gov,http://japanese.sapporo.usconsulate.gov,True,False,,True,False,False,False,False,False,False,,,False,False,False,False,True
java.epa.gov,epa.gov,https://java.epa.gov,True,False,,True,True,False,True,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True
javaintranet.epa.gov,epa.gov,http://javaintranet.epa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
javastage.epa.gov,epa.gov,http://javastage.epa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
javastage.rtpnc.epa.gov,epa.gov,http://javastage.rtpnc.epa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
jcsda.noaa.gov,noaa.gov,http://www.jcsda.noaa.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,True,False
jerusalem.usconsulate.gov,usconsulate.gov,https://jerusalem.usconsulate.gov,True,False,,False,True,False,True,True,False,False,,,False,False,False,False,True
jfklibrary.org,jfklibrary.org,http://www.jfklibrary.org,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,False
jfsc.dod.afpims.mil,afpims.mil,http://www.jfsc.dod.afpims.mil,True,True,,False,False,False,True,True,True,False,,,False,False,False,False,False
jfsc.ndu.edu,ndu.edu,http://jfsc.ndu.edu,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,True
jfsc.ndu.edu.googleweblight.com,googleweblight.com,http://www.jfsc.ndu.edu.googleweblight.com,True,True,,False,False,False,False,False,True,False,,,False,False,False,False,False
jimmycarterlibrary.gov,jimmycarterlibrary.gov,http://jimmycarterlibrary.gov,True,False,,False,False,False,False,False,True,False,,,False,False,False,False,False
jitweb.arc.nasa.gov,nasa.gov,http://jitweb.arc.nasa.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
jitwww.bls.gov,bls.gov,http://jitwww.bls.gov,False,False,,False,False,False,False,False,False,False,,,False,False,False,True,True
jm.edit.usembassy.gov,usembassy.gov,https://www.jm.edit.usembassy.gov,True,False,,False,True,False,True,True,True,False,,,False,False,False,False,False
jnlwp.defense.gov,defense.gov,http://jnlwp.defense.gov,True,False,,False,False,False,False,True,True,False,,,False,False,False,False,True
jo.edit.usembassy.gov,usembassy.gov,https://www.jo.edit.usembassy.gov,True,False,,False,True,False,True,True,True,False,,,False,False,False,False,False
jo.usembassy.gov,usembassy.gov,https://jo.usembassy.gov,True,False,,False,True,False,True,True,False,False,,,False,False,False,False,True
jobs.arc.nasa.gov,nasa.gov,http://jobs.arc.nasa.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
jobs.cdc.gov,cdc.gov,https://jobs.cdc.gov,True,False,,True,True,False,True,False,False,False,,,False,False,False,False,True
jobs.occ.gov,occ.gov,http://jobs.occ.gov,True,False,,False,False,False,False,False,False,False,,,False,False,False,False,True
